#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="treePrior" spec="multitypetreeVolz.distributions.StructuredCoalescentTreeDensityVolz">
#        <migrationModelVolz id="migModel" spec="beast.evolution.tree.MigrationModelVolz">
#            <parameter dimension="6" id="rateMatrix" name="rateMatrix">0.01 0.02 0.001 0.003 0.01 0.01</parameter>
#            <parameter dimension="3" id="popSizes" name="popSizes">1.0 0.5 0.25</parameter>
#        </migrationModelVolz>
#        <multiTypeTreeVolz id="tree" spec="beast.evolution.tree.StructuredCoalescentMultiTypeTreeVolz">
#            <migrationModelVolz id="MigrationModelVolz" spec="beast.evolution.tree.MigrationModelVolz">
#                <parameter dimension="6" id="RealParameter" name="rateMatrix">0.01 0.02 0.001 0.003 0.01 0.01</parameter>
#                <parameter dimension="3" id="RealParameter1" name="popSizes">1.0 0.5 0.25</parameter>
#            </migrationModelVolz>
#            <trait id="typeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="type" value="inv0_0=0,inv1_0=0,inv2_0=0,inv0_1=1,inv1_1=1,inv0_2=2">
#                <taxa id="TaxonSet" spec="beast.evolution.alignment.TaxonSet">
#                </taxa>
#            </trait>
#            <trait id="timeTraitSet" spec="beast.evolution.tree.TraitSet" traitname="date-forward" value="inv0_0=0,inv1_0=10,inv2_0=5,inv0_1=1,inv1_1=4,inv0_2=8">
#                <taxa alignment="@alignment1" id="TaxonSet1" spec="beast.evolution.alignment.TaxonSet"/>
#            </trait>
#        </multiTypeTreeVolz>
#    </distribution>
#</input>
#
Sample	posterior	TreeHeightLog2
10100	-9.356073062672618	20.923043732429278
10200	-9.86666685395075	26.06115677097307
10300	-11.06270905594011	31.09592846688729
10400	-11.531717951005025	24.570731723966684
10500	-8.383972339594562	24.46651482634268
10600	-8.978774466036864	19.73789761645504
10700	-11.542640537690946	23.947555644835315
10800	-8.17296459405518	16.444536641168668
10900	-15.372998332477351	20.1026802962735
11000	-13.77374894058409	23.522290945450266
11100	-12.297156543226999	17.72672198230344
11200	-12.4293949574921	19.418790575171272
11300	-11.580460588163252	19.187724887563878
11400	-8.721584346261562	16.170747374855104
11500	-7.796371750581649	17.887798492111042
11600	-9.745184908793824	15.612257014770814
11700	-8.38013215089737	24.66721322546726
11800	-9.188612519911189	25.06472632151189
11900	-6.916976221522075	14.839866217309908
12000	-9.510964240268091	16.393624296998482
12100	-9.851432421619766	13.283184244198726
12200	-10.354684955353214	14.002363808290175
12300	-11.133712156640605	11.399877295895816
12400	-8.071649145963216	20.324071532315166
12500	-11.259031024369978	20.621725867580366
12600	-8.835536497667517	22.1898090309749
12700	-10.538230431316398	29.536059263251982
12800	-8.880700863221522	26.064447819637035
12900	-9.702674531684128	21.936485844308876
13000	-9.58335525477142	14.877444874081384
13100	-9.329094259939183	16.0955860780597
13200	-11.732743883589519	15.766621172160471
13300	-7.965592379036084	14.677795517115097
13400	-7.180302310762018	18.564652195288417
13500	-11.013259799624683	26.421590182554812
13600	-10.929454379398743	17.616848140885907
13700	-9.756742430773318	20.614977401237404
13800	-11.414825386258407	21.462290770436613
13900	-13.565461572271104	22.19832780740599
14000	-10.848195736131512	29.274241322235376
14100	-11.670901537270844	27.101830020657307
14200	-12.555077578222848	20.008330171040146
14300	-11.214020144098015	14.138553413258636
14400	-10.789395878250916	14.624071007477948
14500	-9.35158299051437	19.232879569426327
14600	-10.851115315173804	18.912628981617292
14700	-10.441617240039614	26.59558758806728
14800	-9.675926442549848	25.088196182981715
14900	-10.60117296809311	21.914386762465845
15000	-10.352652245626585	11.984648728690784
15100	-10.0693882933103	14.586701631824189
15200	-10.531661505864784	15.096857064277623
15300	-10.997529540217467	12.507607337457229
15400	-15.97422030333163	13.561723971137553
15500	-9.962005244788042	13.38989212292163
15600	-7.635708780730161	13.367888938265306
15700	-9.080553547205007	14.531157187634943
15800	-11.39502385924882	13.792894724619744
15900	-8.973142297545412	17.79168647971151
16000	-8.139686918257976	21.624382190894423
16100	-10.708794635334119	20.072295678098648
16200	-8.655038615123788	21.646234712019766
16300	-11.097157632964255	21.828166674982064
16400	-9.948101104278292	24.258858312006048
16500	-13.486235893071585	24.88132493844057
16600	-8.780316795692524	15.355344590393091
16700	-12.611714419593504	20.24583441799808
16800	-10.232896147974	20.773653881216745
16900	-8.110579191206101	14.051952363603787
17000	-7.681483618086045	12.433805615544983
17100	-8.545501423998214	14.203495426889713
17200	-8.103407440487493	14.405563615072177
17300	-8.726747688876085	16.546507836195588
17400	-7.9243231972147985	15.433819736379888
17500	-7.5697192863486595	16.967422042033323
17600	-10.762834995864518	20.08434185733953
17700	-8.908197173446187	21.880100322706028
17800	-9.421714177203878	27.534144153077133
17900	-9.38583403970193	13.964120629911289
18000	-8.213316218282834	20.266141922158276
